time,OR34,OR35,OR36,OR38,OR39,OR43,OR44,OR45,OR46,OR47,OR48
116460,0,0.02,0.2,1.88,0.69,0,0.22,6.45,5.77,5.74,7.3
116465,0,0.02,0.2,1.88,0.69,0,0.22,6.45,5.77,5.74,7.3
116470,0,0.02,0.2,1.88,0.69,0,0.22,6.45,5.77,5.74,7.3
116475,0,0.02,0.2,1.88,0.69,0,0.22,6.45,5.77,5.74,7.3
116480,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116485,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116490,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116495,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116500,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116505,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116510,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116515,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116520,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116525,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116530,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116535,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116540,0,0.02,0.2,1.87,0.69,0,0.22,6.45,5.77,5.74,7.3
116545,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116550,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116555,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116560,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116565,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116570,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116575,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116580,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116585,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116590,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116595,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116600,0,0.02,0.2,1.86,0.69,0,0.22,6.45,5.77,5.74,7.3
116605,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116610,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116615,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116620,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116625,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116630,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116635,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116640,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116645,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116650,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116655,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116660,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116665,0,0.02,0.2,1.85,0.69,0,0.22,6.45,5.77,5.74,7.3
116670,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116675,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116680,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116685,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116690,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116695,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116700,0,0.02,0.2,1.84,0.69,0,0.22,6.45,5.77,5.74,7.3
116705,0,0.02,0.2,1.84,0.68,0,0.22,6.45,5.77,5.74,7.3
116710,0,0.02,0.2,1.84,0.68,0,0.22,6.45,5.77,5.74,7.3
116715,0,0.02,0.2,1.84,0.68,0,0.22,6.44,5.77,5.74,7.3
116720,0,0.02,0.2,1.84,0.68,0,0.22,6.44,5.77,5.74,7.3
116725,0,0.02,0.2,1.84,0.68,0,0.22,6.44,5.77,5.74,7.3
116730,0,0.02,0.2,1.84,0.68,0,0.22,6.44,5.77,5.74,7.3
116735,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116740,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116745,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116750,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116755,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116760,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116765,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116770,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116775,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116780,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116785,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116790,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116795,0,0.02,0.2,1.83,0.68,0,0.22,6.44,5.77,5.74,7.3
116800,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116805,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116810,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116815,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116820,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116825,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116830,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116835,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116840,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116845,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116850,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116855,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.3
116860,0,0.02,0.2,1.82,0.68,0,0.22,6.44,5.77,5.74,7.29
116865,0,0.02,0.2,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116870,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116875,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116880,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116885,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116890,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116895,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116900,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116905,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116910,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116915,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116920,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116925,0,0.02,0.19,1.81,0.68,0,0.22,6.44,5.77,5.74,7.29
116930,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116935,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116940,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116945,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116950,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116955,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116960,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116965,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116970,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116975,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116980,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116985,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116990,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
116995,0,0.02,0.19,1.8,0.68,0,0.22,6.44,5.77,5.74,7.29
117000,0,0.02,0.19,1.79,0.68,0,0.22,6.44,5.77,5.74,7.29
117005,0,0.02,0.19,1.79,0.68,0,0.22,6.44,5.77,5.74,7.29
117010,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117015,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117020,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117025,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117030,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117035,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117040,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117045,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117050,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117055,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117060,0,0.02,0.19,1.79,0.67,0,0.22,6.44,5.77,5.74,7.29
117065,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117070,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117075,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117080,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117085,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117090,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117095,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117100,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117105,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117110,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117115,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.77,5.74,7.29
117120,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.78,5.74,7.29
117125,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.78,5.75,7.29
117130,0,0.02,0.19,1.78,0.67,0,0.22,6.44,5.78,5.75,7.29
117135,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117140,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117145,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117150,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117155,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117160,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117165,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117170,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117175,0,0.02,0.19,1.77,0.67,0,0.22,6.44,5.78,5.75,7.29
117180,0,0.02,0.19,1.77,0.67,0,0.21,6.44,5.78,5.75,7.29
117185,0,0.02,0.19,1.77,0.67,0,0.21,6.44,5.78,5.75,7.29
117190,0,0.02,0.19,1.77,0.67,0,0.21,6.44,5.78,5.75,7.29
117195,0,0.02,0.19,1.77,0.67,0,0.21,6.44,5.78,5.75,7.29
117200,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117205,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117210,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117215,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117220,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117225,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117230,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117235,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117240,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117245,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117250,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117255,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117260,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117265,0,0.02,0.19,1.76,0.67,0,0.21,6.44,5.78,5.75,7.29
117270,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117275,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117280,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117285,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117290,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117295,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117300,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117305,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117310,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117315,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117320,0,0.02,0.19,1.75,0.67,0,0.21,6.44,5.78,5.75,7.29
117325,0,0.02,0.19,1.75,0.66,0,0.21,6.44,5.78,5.75,7.29
117330,0,0.02,0.19,1.75,0.66,0,0.21,6.44,5.78,5.75,7.29
117335,0,0.02,0.19,1.75,0.66,0,0.21,6.44,5.78,5.75,7.29
117340,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117345,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117350,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117355,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117360,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117365,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117370,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117375,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117380,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117385,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.29
117390,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.28
117395,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.28
117400,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.28
117405,0,0.02,0.19,1.74,0.66,0,0.21,6.44,5.78,5.75,7.28
117410,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117415,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117420,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117425,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117430,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117435,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117440,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117445,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117450,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117455,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117460,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117465,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117470,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117475,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117480,0,0.02,0.19,1.73,0.66,0,0.21,6.44,5.78,5.75,7.28
117485,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117490,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117495,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117500,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117505,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117510,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117515,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117520,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117525,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117530,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117535,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117540,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117545,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117550,0,0.02,0.19,1.72,0.66,0,0.21,6.44,5.78,5.75,7.28
117555,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117560,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117565,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117570,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117575,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117580,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117585,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117590,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117595,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117600,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117605,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117610,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117615,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117620,0,0.02,0.19,1.71,0.66,0,0.21,6.44,5.78,5.75,7.28
117625,0,0.02,0.19,1.7,0.66,0,0.21,6.44,5.78,5.75,7.28
117630,0,0.02,0.19,1.7,0.66,0,0.21,6.44,5.78,5.75,7.28
117635,0,0.02,0.19,1.7,0.66,0,0.21,6.44,5.78,5.75,7.28
117640,0,0.02,0.19,1.7,0.66,0,0.21,6.44,5.78,5.75,7.28
117645,0,0.02,0.19,1.7,0.66,0,0.21,6.44,5.78,5.75,7.28
117650,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117655,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117660,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117665,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117670,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117675,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117680,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117685,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117690,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117695,0,0.02,0.19,1.7,0.65,0,0.21,6.44,5.78,5.75,7.28
117700,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117705,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117710,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117715,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117720,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117725,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117730,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117735,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117740,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117745,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117750,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117755,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117760,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117765,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117770,0,0.02,0.19,1.69,0.65,0,0.21,6.44,5.78,5.75,7.28
117775,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117780,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117785,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117790,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117795,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117800,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117805,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117810,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117815,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117820,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117825,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117830,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117835,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117840,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117845,0,0.02,0.19,1.68,0.65,0,0.21,6.44,5.78,5.75,7.28
117850,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117855,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117860,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117865,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117870,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117875,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117880,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117885,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117890,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117895,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117900,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.78,5.75,7.28
117905,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.79,5.75,7.28
117910,0,0.02,0.19,1.67,0.65,0,0.21,6.44,5.79,5.75,7.28
117915,0,0.02,0.18,1.67,0.65,0,0.21,6.44,5.79,5.75,7.28
117920,0,0.02,0.18,1.67,0.65,0,0.21,6.44,5.79,5.75,7.27
117925,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.75,7.27
117930,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.75,7.27
117935,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.75,7.27
117940,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.75,7.27
117945,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.75,7.27
117950,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117955,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117960,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117965,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117970,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117975,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117980,0,0.02,0.18,1.66,0.65,0,0.21,6.44,5.79,5.76,7.27
117985,0,0.02,0.18,1.66,0.64,0,0.21,6.44,5.79,5.76,7.27
117990,0,0.02,0.18,1.66,0.64,0,0.21,6.44,5.79,5.76,7.27
117995,0,0.02,0.18,1.66,0.64,0,0.21,6.44,5.79,5.76,7.27
118000,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118005,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118010,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118015,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118020,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118025,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118030,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118035,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118040,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118045,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118050,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118055,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118060,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118065,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118070,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
118075,0,0.02,0.18,1.65,0.64,0,0.21,6.44,5.79,5.76,7.27
